Wm,W0m,dm,tm,rows,Xa,Ya,gain,vswr,bandwidth,s,pr,p0
2142.9,651.43,214.29,214.29,5.0,8365.0,6964.3,2.8725071,1.6125673,121.38009999999966,-12.598272999999999,0.19918804,0.46618476
2142.9,651.43,214.29,214.29,7.0,0.0,2142.9,1.4778418,6.8629019,,-2.5494044,0.06790524,0.21721999
2142.9,651.43,214.29,214.29,7.0,1132.8,2142.9,2.8921667,1.0511678999999998,122.22010000000027,-32.060072,0.21560452,0.49982594
2142.9,651.43,214.29,214.29,7.0,3543.5,2142.9,2.8959347,1.1561662,122.8498999999994,-22.801904,0.21554421,0.49890891
2142.9,651.43,214.29,214.29,7.0,5954.3,2142.9,2.8910201,1.1630002000000002,122.6398999999998,-22.457368,0.21533989,0.498774
2142.9,162.86,214.29,214.29,3.0,5954.3,6964.3,2.7523549,1.6563318,119.69989999999964,-12.143178,0.19433395,0.46290733
2142.9,651.43,214.29,214.29,7.0,8365.0,2142.9,2.8853122000000004,1.1705703,122.63969999999969,-22.093409,0.21503046,0.49861981
2142.9,651.43,351.43,214.29,3.0,0.0,2142.9,2.8074195,1.3497496999999998,111.92990000000025,-16.545285999999997,0.2051933,0.48526757
2142.9,651.43,351.43,214.29,3.0,0.0,6964.3,1.47691,7.3814459,,-2.3679968999999996,0.064013739,0.20525259999999998
2142.9,651.43,351.43,214.29,3.0,0.0,11786.0,2.9443532,1.714649,116.1298999999998,-11.592417999999999,0.20507119,0.47128041
2142.9,651.43,351.43,214.29,3.0,0.0,16607.0,2.530768,2.5529173,75.80999999999972,-7.1887355,0.18946798,0.47981890000000005
2142.9,651.43,351.43,214.29,3.0,1132.8,2142.9,2.9054585,1.1767356000000002,122.42989999999976,-21.809631,0.21579312,0.49841752
2142.9,651.43,351.43,214.29,3.0,1132.8,6964.3,2.8575007,1.3599424,124.10990000000011,-16.333368,0.2073988,0.48389041
2142.9,651.43,351.43,214.29,3.0,1132.8,11786.0,2.9548696,1.4379191999999998,123.6904000000001,-14.912506,0.21303883,0.48813365
2142.9,651.43,351.43,214.29,3.0,1132.8,16607.0,2.7183695,2.0782628,97.4400000000002,-9.1116213,0.20325675,0.49295779
2142.9,651.43,351.43,214.29,3.0,3543.5,2142.9,2.9081653999999997,1.2221726000000002,122.64009999999992,-20.001748000000003,0.21540942,0.49722253
2142.9,162.86,77.143,214.29,3.0,1132.8,2142.9,2.9068472,1.1715348,122.22010000000027,-22.048293,0.21590668,0.49852541
2142.9,162.86,214.29,214.29,3.0,1132.8,16607.0,2.8174592,2.1078424,96.18000000000038,-8.959619900000002,0.20798847,0.49271850000000006
2142.9,651.43,351.43,214.29,3.0,3543.5,6964.3,2.8682963,1.2876674,124.5299000000002,-18.010046,0.20987522,0.48829563
2142.9,651.43,351.43,214.29,3.0,3543.5,11786.0,2.9569721,1.4396806999999998,123.48009999999965,-14.883911999999999,0.21311486,0.48803314
2142.9,651.43,351.43,214.29,3.0,3543.5,16607.0,2.8579246,1.8913769,106.6798999999996,-10.220867,0.2099404,0.49293389
2142.9,651.43,351.43,214.29,3.0,5954.3,2142.9,2.9047492000000004,1.2290506,122.42980000000037,-19.763769,0.21518021,0.49701638
2142.9,651.43,351.43,214.29,3.0,5954.3,6964.3,2.8660415,1.2847309,124.53010000000076,-18.088008,0.20988887,0.48846534
2142.9,651.43,351.43,214.29,3.0,5954.3,11786.0,2.9558788,1.4425643,123.48010000000009,-14.837392999999999,0.21302852,0.48788035
2142.9,651.43,351.43,214.29,3.0,5954.3,16607.0,2.913785,1.7663403000000002,113.1899999999999,-11.149678999999999,0.21278277,0.49275944
2142.9,651.43,351.43,214.29,3.0,8365.0,2142.9,2.9002548,1.2368940000000002,122.43009999999987,-19.501826,0.21483538,0.49677815
2142.9,651.43,351.43,214.29,3.0,8365.0,6964.3,2.8632383999999997,1.2771184,124.32000000000043,-18.294404999999998,0.20992619,0.48890313
2142.9,651.43,351.43,214.29,3.0,8365.0,11786.0,2.9532442999999997,1.4504638,123.47989999999997,-14.711768,0.21269038,0.48746337
2142.9,162.86,214.29,214.29,3.0,3543.5,2142.9,2.8555015,1.2257175,122.6399000000007,-19.878097,0.21314995,0.49712164
2142.9,651.43,351.43,214.29,3.0,8365.0,16607.0,2.9564013,1.7221096000000002,115.49999999999994,-11.52605,0.21480768,0.49248351
2142.9,651.43,351.43,214.29,5.0,0.0,2142.9,1.3091416,7.6172205,,-2.2938322,0.060457288,0.20086413
2142.9,651.43,351.43,214.29,5.0,0.0,6964.3,1.5223538,7.2465765,,-2.4126325,0.065181411,0.20810789
2142.9,651.43,351.43,214.29,5.0,1132.8,2142.9,2.8615342,1.1861565,121.37989999999999,-21.396060000000002,0.21178447,0.49373395
2142.9,651.43,351.43,214.29,5.0,1132.8,6964.3,2.9396082999999997,1.3271377,123.27000000000066,-17.041829999999997,0.21044770000000004,0.48593852
2142.9,651.43,351.43,214.29,5.0,3543.5,2142.9,2.8751314,1.0711191999999998,122.21990000000017,-29.284369,0.21443961,0.49818602
2142.9,651.43,351.43,214.29,5.0,3543.5,6964.3,2.9493343999999997,1.2562775,123.69010000000014,-18.893639999999998,0.21282263,0.49006933
2142.9,651.43,351.43,214.29,5.0,5954.3,2142.9,2.8706848999999997,1.0648095,122.00989999999967,-30.064821999999996,0.21436550000000001,0.49837128
2142.9,651.43,351.43,214.29,5.0,5954.3,6964.3,2.9473077,1.2534635,123.69019999999998,-18.978702,0.21285410000000002,0.49022359
2142.9,651.43,351.43,214.29,5.0,8365.0,2142.9,2.8656842,1.0574568000000002,122.00989999999967,-31.079784000000004,0.21421934,0.49856838
2142.9,162.86,214.29,214.29,3.0,3543.5,6964.3,2.7546402999999997,1.6605501,119.49009999999971,-12.101314,0.19425507,0.46258841
2142.9,651.43,351.43,214.29,5.0,8365.0,6964.3,2.9457054,1.2461611000000001,123.68990000000046,-19.204429,0.21294897,0.49062252
2142.9,651.43,351.43,214.29,7.0,0.0,2142.9,1.5065467,6.9489818,,-2.5173772999999997,0.067557355,0.21521612
2142.9,651.43,351.43,214.29,7.0,1132.8,2142.9,2.9286212000000003,1.0466606999999999,122.21999999999954,-32.84189,0.21713114,0.49977849
2142.9,651.43,351.43,214.29,7.0,3543.5,2142.9,2.933084,1.1527933000000001,123.05969999999976,-22.977960999999997,0.21715018,0.49896538
2142.9,651.43,351.43,214.29,7.0,5954.3,2142.9,2.9275627999999996,1.1601433,122.8498999999994,-22.599475,0.21691177,0.49882384
2142.9,651.43,351.43,214.29,7.0,8365.0,2142.9,2.9217492999999997,1.1678108999999999,122.84999999999968,-22.224026000000002,0.21659983,0.49867204
2142.9,651.43,488.57,214.29,3.0,0.0,2142.9,2.7755935000000003,1.3666618000000001,111.9298999999998,-16.197412,0.20342301,0.48418069
2142.9,651.43,488.57,214.29,3.0,0.0,6964.3,1.4552895000000001,7.3293101,,-2.3850532,0.064142867,0.20636716
2142.9,651.43,488.57,214.29,3.0,0.0,11786.0,2.9222613999999996,1.7115468,116.33989999999983,-11.620273,0.20428138,0.47149030000000003
2142.9,651.43,488.57,214.29,3.0,0.0,16607.0,2.5364044,2.5771164,74.75999999999993,-7.113386200000001,0.18982139,0.47961081
2142.9,162.86,214.29,214.29,3.0,3543.5,11786.0,2.9120048,1.4459518,123.48010000000099,-14.7832,0.21114208,0.48771083
2142.9,651.43,488.57,214.29,3.0,1132.8,2142.9,2.8781828,1.1764125,122.42989999999976,-21.824238,0.21463035,0.49843409999999994
2142.9,651.43,488.57,214.29,3.0,1132.8,6964.3,2.8448453,1.2955101999999998,124.31980000000031,-17.806136,0.20862096,0.48783879
2142.9,651.43,488.57,214.29,3.0,1132.8,11786.0,2.9324296000000003,1.4396569,123.48009999999965,-14.884297,0.21207182,0.4880475
2142.9,651.43,488.57,214.29,3.0,1132.8,16607.0,2.7230465,2.1019932999999997,96.18000000000038,-8.9892381,0.20358282,0.49271294
2142.9,651.43,488.57,214.29,3.0,3543.5,2142.9,2.8810342,1.2235649,122.4299000000002,-19.952925,0.21422908,0.49718893
2142.9,651.43,488.57,214.29,3.0,3543.5,6964.3,2.8541048,1.2267705,124.52989999999974,-19.841778,0.21075958,0.49164563
2142.9,651.43,488.57,214.29,3.0,3543.5,11786.0,2.9343623,1.442297,123.48010000000009,-14.841689,0.21211638,0.48790034
2142.9,651.43,488.57,214.29,3.0,3543.5,16607.0,2.8626888999999998,1.9137872,105.41989999999979,-10.072256,0.21027656,0.49268999999999996
2142.9,651.43,488.57,214.29,3.0,5954.3,2142.9,2.8774096,1.2306138999999998,122.64010000000036,-19.710778,0.21398692,0.4969759
2142.9,651.43,488.57,214.29,3.0,5954.3,6964.3,2.8518312999999997,1.2237805,124.53029999999998,-19.945394,0.21076254,0.49180004
2142.9,162.86,214.29,214.29,3.0,3543.5,16607.0,2.9192411,1.9003142,106.04999999999976,-10.161019,0.21282561,0.49252443
2142.9,651.43,488.57,214.29,3.0,5954.3,11786.0,2.9332465,1.4452279,123.48010000000099,-14.794739000000002,0.21202627,0.48774448
2142.9,651.43,488.57,214.29,3.0,5954.3,16607.0,2.9185244,1.7869453999999998,112.14000000000013,-10.983677,0.21312903,0.49252982
2142.9,651.43,488.57,214.29,3.0,8365.0,2142.9,2.8740285,1.2384636999999998,122.64010000000036,-19.450554999999998,0.21369406,0.49673554
2142.9,651.43,488.57,214.29,3.0,8365.0,6964.3,2.8507715,1.2165746000000002,124.53000000000047,-20.201498,0.21084539,0.49217028
2142.9,651.43,488.57,214.29,3.0,8365.0,11786.0,2.9314625,1.4531532,123.48010000000053,-14.669592000000002,0.21172642,0.48732468
2142.9,651.43,488.57,214.29,3.0,8365.0,16607.0,2.9620502,1.741844,114.44999999999972,-11.354602,0.21519677,0.49227485
2142.9,651.43,488.57,214.29,5.0,0.0,2142.9,1.2421284,7.764466400000001,,-2.2498387,0.058772436,0.19795939
2142.9,651.43,488.57,214.29,5.0,0.0,6964.3,1.5275441,7.204126400000001,,-2.4270343,0.065575186,0.20904181
2142.9,651.43,488.57,214.29,5.0,1132.8,2142.9,2.8453123,1.1874388,121.38000000000027,-21.341528,0.21109067,0.49366850000000007
2142.9,651.43,488.57,214.29,5.0,1132.8,6964.3,2.946438,1.2652932,123.47959999999958,-18.627968,0.2123882,0.48956939
2142.9,162.86,214.29,214.29,3.0,5954.3,2142.9,2.8508489,1.2340427,122.42980000000037,-19.595927,0.2128451,0.49686763
2142.9,651.43,488.57,214.29,5.0,3543.5,2142.9,2.8586395,1.07035,122.21990000000017,-29.375596999999996,0.21374633,0.49820010000000003
2142.9,651.43,488.57,214.29,5.0,3543.5,6964.3,2.9553632000000003,1.1979391000000001,123.89999999999989,-20.909682,0.21445977,0.49309551
2142.9,651.43,488.57,214.29,5.0,5954.3,2142.9,2.8542791000000003,1.0637581,122.21979999999988,-30.202464000000003,0.2136762,0.49839184
2142.9,651.43,488.57,214.29,5.0,5954.3,6964.3,2.9532969,1.1950768999999999,123.90010000000018,-21.024878,0.21448022,0.49323369
2142.9,651.43,488.57,214.29,5.0,8365.0,2142.9,2.8500339,1.0564241,122.22,-31.232953000000002,0.21356129999999998,0.49858682
2142.9,651.43,488.57,214.29,5.0,8365.0,6964.3,2.9515236000000002,1.1880687,123.69010000000058,-21.314891,0.2145371,0.49357106
2142.9,651.43,488.57,214.29,7.0,0.0,2142.9,1.4435858,7.0962009,,-2.4644402999999997,0.06566617799999999,0.2118902
2142.9,651.43,488.57,214.29,7.0,1132.8,2142.9,2.9142691000000003,1.0447982,122.21999999999954,-33.187791,0.21654719,0.49978338
2142.9,651.43,488.57,214.29,7.0,3543.5,2142.9,2.9187764,1.1530003,123.05969999999976,-22.967038,0.21654844,0.49896654
2142.9,651.43,488.57,214.29,7.0,5954.3,2142.9,2.9136576,1.1606665,123.05999999999972,-22.573247,0.21632365,0.49881883
2142.9,162.86,214.29,214.29,3.0,5954.3,6964.3,2.7523551,1.6563318,119.69989999999964,-12.143177,0.19433395,0.46290733
2142.9,651.43,488.57,214.29,7.0,8365.0,2142.9,2.9082665,1.1683747,122.85000000000012,-22.197151,0.21602818,0.49866499
6964.3,162.86,77.143,696.43,3.0,0.0,2142.9,-5.6543779999999995,4.3878892,32.759900000000286,-4.0297893,0.0373827,0.31166004
6964.3,162.86,77.143,696.43,3.0,0.0,6964.3,2.9106906,3.8817072,,-4.5784376,0.14220841,0.33229603
6964.3,162.86,77.143,696.43,3.0,1132.8,2142.9,3.2385389,1.1080940000000001,122.43009999999987,-25.801766,0.22953846,0.49795289
6964.3,162.86,77.143,696.43,3.0,1132.8,6964.3,3.2236186,1.6632076,119.4898999999996,-12.075111,0.21799524,0.47457872
6964.3,162.86,77.143,696.43,3.0,3543.5,2142.9,3.137923,1.1204798,123.68990000000002,-24.910395,0.22621563,0.49925146
6964.3,162.86,77.143,696.43,3.0,3543.5,6964.3,3.163655,1.5759778999999998,124.52989999999974,-13.010726,0.21815314,0.48016954
2142.9,162.86,214.29,214.29,3.0,5954.3,11786.0,2.9100965,1.4495011,123.47989999999997,-14.726937,0.21100327,0.48752132
2142.9,162.86,214.29,214.29,3.0,5954.3,16607.0,2.9471217,1.7652244,113.1899999999999,-11.158831,0.21425727,0.49246348
6964.3,162.86,214.29,696.43,3.0,3543.5,6964.3,3.0890765,1.600541,123.05999999999972,-12.730421,0.21410761,0.47866790000000004
6964.3,162.86,351.43,696.43,3.0,0.0,2142.9,-5.5198918,4.1835199,38.85009999999944,-4.2343437,0.038807233999999996,0.32079175
6964.3,162.86,351.43,696.43,3.0,0.0,6964.3,2.8023912999999996,4.1063728,,-4.317179,0.13407667,0.32144022
2142.9,162.86,214.29,214.29,3.0,8365.0,2142.9,2.8464009,1.2423992,122.43009999999987,-19.323635999999997,0.21250439,0.49660781
2142.9,162.86,77.143,214.29,3.0,1132.8,6964.3,2.8035113,1.7235328999999997,115.70999999999998,-11.513487,0.19390988,0.45779678
2142.9,162.86,214.29,214.29,3.0,8365.0,6964.3,2.7509222,1.6464107,120.3297999999995,-12.242974,0.19457022,0.46365486
6964.3,162.86,488.57,696.43,3.0,1132.8,2142.9,3.2081774,1.3766661,123.27000000000021,-16.000232,0.22470149,0.49083927
6964.3,162.86,488.57,696.43,3.0,1132.8,6964.3,3.1720136,1.7786628,112.7701000000001,-11.049729,0.21183446,0.46686781
2142.9,162.86,214.29,214.29,3.0,8365.0,11786.0,2.90766,1.4576863000000002,123.47980000000058,-14.59917,0.21067548,0.48708532
6964.3,325.71,77.143,696.43,3.0,0.0,6964.3,2.9547012,3.8569957,,-4.6091628,0.14406183,0.333514
2142.9,162.86,214.29,214.29,3.0,8365.0,16607.0,2.9376563,1.7124849999999998,116.1298999999998,-11.611832000000001,0.21379036,0.4923584
2142.9,162.86,214.29,214.29,3.0,10776.0,2142.9,2.8433304,1.2427941999999998,122.43009999999987,-19.311023000000002,0.21220995,0.4965968
2142.9,162.86,214.29,214.29,3.0,10776.0,6964.3,2.7486297000000004,1.6470497,120.11999999999956,-12.23649,0.19436358,0.46360335
2142.9,162.86,214.29,214.29,3.0,10776.0,11786.0,2.906309,1.4582342,123.26980000000054,-14.590714000000002,0.21055398,0.48705772
2142.9,162.86,214.29,214.29,3.0,10776.0,16607.0,2.9678837000000002,1.37059,122.64010000000081,-16.119256,0.21466275,0.49278081
2142.9,162.86,214.29,214.29,5.0,0.0,2142.9,1.2462955,7.590241099999999,,-2.3020808999999995,0.059958085,0.20142494
2142.9,162.86,214.29,214.29,5.0,0.0,6964.3,1.3305206,7.9012383,,-2.2104682999999996,0.058545187,0.19489148
2142.9,162.86,214.29,214.29,5.0,1132.8,2142.9,2.8186372000000004,1.1861747999999999,121.37989999999999,-21.395278,0.21003840000000001,0.49373453
2142.9,162.86,77.143,214.29,3.0,1132.8,11786.0,2.9573312,1.4367477,123.48010000000009,-14.931598999999999,0.21318046,0.48819118
2142.9,162.86,214.29,214.29,5.0,1132.8,6964.3,2.8628445,1.7062529,116.75979999999964,-11.668161999999999,0.19559176,0.45909955
2142.9,162.86,214.29,214.29,5.0,3543.5,2142.9,2.8311531000000003,1.0687497,122.21999999999954,-29.568740999999996,0.21264277,0.49825331
2142.9,162.86,214.29,214.29,5.0,3543.5,6964.3,2.876488,1.6231984,121.38009999999966,-12.484096000000001,0.19899404,0.46539198
2142.9,162.86,214.29,214.29,5.0,5954.3,2142.9,2.8254048,1.0611464,122.01019999999963,-30.554757000000002,0.21252567,0.49847127
2142.9,162.86,214.29,214.29,5.0,5954.3,6964.3,2.8740808999999996,1.6191061000000002,121.3801000000001,-12.52776,0.19908106,0.46569861
2142.9,162.86,214.29,214.29,5.0,8365.0,2142.9,2.8194222,1.0534278,122.00999999999995,-31.694235,0.21234716,0.49867296
2142.9,162.86,214.29,214.29,5.0,8365.0,6964.3,2.8727117,1.6094104999999999,121.38009999999922,-12.632649,0.1993344,0.46642192
2142.9,162.86,214.29,214.29,5.0,10776.0,2142.9,2.8150776,1.0526389999999999,121.80009999999974,-31.820096999999997,0.21208112,0.49869037
2142.9,162.86,214.29,214.29,5.0,10776.0,6964.3,2.8685674,1.6092189,121.38009999999922,-12.634742999999999,0.19924566,0.46643192
2142.9,162.86,214.29,214.29,7.0,0.0,2142.9,1.4527066000000002,6.919600999999999,,-2.5282177000000003,0.06715860900000001,0.2159132
2142.9,162.86,77.143,214.29,3.0,1132.8,16607.0,2.1963772,2.1041151,88.41010000000038,-8.9784692,0.17868469,0.48595617
2142.9,162.86,214.29,214.29,7.0,1132.8,2142.9,2.8914359,1.0482935,122.22009999999983,-32.550067,0.21561339,0.49978702
2142.9,162.86,214.29,214.29,7.0,3543.5,2142.9,2.8947199,1.1573203,122.8498999999994,-22.742595,0.21552752,0.49888134
2142.9,162.86,214.29,214.29,7.0,5954.3,2142.9,2.8879675,1.1661468000000001,122.84999999999968,-22.303918,0.21522316,0.4987045
2142.9,162.86,214.29,214.29,7.0,8365.0,2142.9,2.8812507999999997,1.1743993000000001,122.84999999999968,-21.915891000000002,0.21487909,0.49853252
2142.9,162.86,214.29,214.29,7.0,10776.0,2142.9,2.8751048,1.1756678,122.64019999999931,-21.858010999999998,0.21463757,0.49850665
2142.9,162.86,351.43,214.29,3.0,0.0,2142.9,2.74422,1.3547997999999999,111.9301000000008,-16.439413000000002,0.20249752,0.48494137
2142.9,162.86,351.43,214.29,3.0,0.0,6964.3,1.3970155,7.3930253,,-2.364242,0.06301215,0.20501468
2142.9,162.86,351.43,214.29,3.0,0.0,11786.0,2.8956063999999997,1.7194351000000003,115.70979999999986,-11.549741000000001,0.20300896,0.47097431
2142.9,162.86,351.43,214.29,3.0,0.0,16607.0,2.5146722,2.5577397,75.59990000000028,-7.1735855,0.18902746,0.47959546
2142.9,162.86,351.43,214.29,3.0,1132.8,2142.9,2.8502451,1.1748878,122.22009999999983,-21.893547,0.21349244,0.4984662
2142.9,162.86,77.143,214.29,3.0,3543.5,2142.9,2.9109257,1.2214851999999998,122.43000000000004,-20.025975,0.21554193,0.49724012
2142.9,162.86,351.43,214.29,3.0,1132.8,6964.3,2.8065109,1.3573414,123.90010000000062,-16.386784,0.20541558,0.48405432
2142.9,162.86,351.43,214.29,3.0,1132.8,11786.0,2.9079725,1.4413573,123.48010000000009,-14.85682,0.21105333,0.4879621
2142.9,162.86,351.43,214.29,3.0,1132.8,16607.0,2.7068711,2.0837235,97.01989999999982,-9.0831391,0.20301986,0.49280233
2142.9,162.86,351.43,214.29,3.0,3543.5,2142.9,2.8525153999999997,1.2259414,122.6399000000007,-19.870358,0.21301858,0.49711702
2142.9,162.86,351.43,214.29,3.0,3543.5,6964.3,2.8163557999999997,1.282437,124.52989999999974,-18.149544,0.20788124,0.48859707
2142.9,162.86,351.43,214.29,3.0,3543.5,11786.0,2.9098902,1.4460289,123.48010000000099,-14.781972,0.21105125,0.48770739
2142.9,162.86,351.43,214.29,3.0,3543.5,16607.0,2.8465877999999996,1.9015285,106.04999999999976,-10.152948,0.20962236,0.49261534
2142.9,162.86,351.43,214.29,3.0,5954.3,2142.9,2.8483304,1.2342619,122.42980000000037,-19.588648000000003,0.21273505,0.49686259
2142.9,162.86,351.43,214.29,3.0,5954.3,6964.3,2.8140909,1.2788416999999999,124.32000000000043,-18.247128,0.2079098,0.48880309
2142.9,162.86,351.43,214.29,5.0,8365.0,2142.9,2.8199605,1.0533496,122.00999999999995,-31.706634,0.21236694,0.49867199
